data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#berg,#growler,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,description
IOT,1,1203,1203,N,Ship,USCGC Bibb,Visual,48.55,-47.28333333,1954,1954,April,4/18/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1204,1204,N,Ship,USCGC Bibb,Visual,48.55,-47.3,1954,1954,April,4/18/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1205,1120,Y,Ship,Vandalia,Visual,46.01666667,-47.78333333,1954,1954,April,4/18/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1206,1206,N,Ship,USCGC Bibb,Radar,48.36666667,-47.26666667,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1207,1207,N,Ship,USCGC Bibb,Radar,48.38333333,-47.21666667,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1208,1208,N,Ship,USCGC Bibb,Radar,48.38333333,-47.28333333,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1209,1209,N,Ship,USCGC Bibb,Radar,48.4,-47.18333333,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1210,1210,N,Ship,USNS Johnson,Visual,47.36666667,-44.53333333,1954,1954,April,4/18/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1212,1212,N,Ship,USCGC Bibb,Radar,48.15,-47.76666667,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1213,1213,N,Ship,USCGC Bibb,Radar,48.18333333,-47.51666667,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1214,1214,N,Ship,USCGC Bibb,Radar,48.2,-47.5,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1215,1215,N,Ship,USCGC Bibb,Radar,48.28333333,-47.45,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1216,1216,N,Ship,USCGC Bibb,Radar,48.3,-47.25,1954,1954,April,4/18/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1217,1217,N,Aircraft,TWA,Visual,49.66666667,-48.61666667,1954,1954,April,4/19/54,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1218,1218,N,Ship,Sagget,Radar,49.5,-42.36666667,1954,1954,April,4/19/54,,Unidentified,,,,,,,,,4,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1219,1219,N,Aircraft,TWA,Visual,49.75,-49.16666667,1954,1954,April,4/19/54,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1220,1220,N,Aircraft,Navy,Visual,66.1,-53.68333333,1954,1954,April,4/19/54,,Berg,20,,,,,,,,,,,,,,,,,,,,,50 miles south of  Holsteinborg
IOT,1,1221,1171,Y,Ship,Sagget,Radar,47.25,-46.66666667,1954,1954,April,4/19/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,3595,3595,N,Ship,Trinity,Visual,30,-75,1954,1954,April,4/19/54,,Bergy bit,,,1,,,,,,,,1.8,E,0.6,E,,,,,,,,"Reported in Ames Daily Tribune (Iowa), 19 April 1954, p.12 c.1bottom approximately 300 miles offhsore Cape Canaveral, Florida. 2 feet high and 6 feet long seen by SS Trinity."
IOT,1,1222,1222,N,Ship,Krageholm,Radar,47.16666667,-47.4,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1223,1223,N,Aircraft,Ice Patrol,Visual,46.01666667,-47.96666667,1954,1954,April,4/20/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1224,1224,N,Ship,Stavengerfjord,Radar,48.83333333,-47.28333333,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1225,1225,N,Ship,Stavengerfjord,Radar,48.9,-46.91666667,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1226,1226,N,Ship,Stavengerfjord,Radar,49.03333333,-46.95,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1227,1227,N,Ship,Stavengerfjord,Radar,49.11666667,-46.83333333,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1228,1228,N,Ship,Stavengerfjord,Radar,49.13333333,-46.85,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1229,1229,N,Ship,Stavengerfjord,Radar,49.15,-46.78333333,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1230,1230,N,Ship,Stavengerfjord,Radar,49.15,-47,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1231,1231,N,Ship,Stavengerfjord,Radar,49.21666667,-46.41666667,1954,1954,April,4/20/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1232,899,Y,Ship,Empress of Scotland,Radar,46.33333333,-45.73333333,1954,1954,April,4/21/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1233,1233,N,Ship,Siredal,Radar,47.83333333,-45.33333333,1954,1954,April,4/21/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1234,1120,Y,Ship,Prins Willem Van  Oranje,Radar,46.11666667,-48.45,1954,1954,April,4/21/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1235,1120,Y,Ship,Empress of Scotland,Radar,46.18333333,-48.6,1954,1954,April,4/21/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1236,1120,Y,Ship,Hoyanger,Radar,46.33333333,-48.41666667,1954,1954,April,4/21/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,1238,1238,N,Ship,Newfoundland,Visual,48.1,-50.58333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1240,1120,Y,Ship,Hoyanger,Visual,46.11666667,-48.46666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1241,1241,N,Ship,Newfoundland,Visual,48.3,-46.15,1954,1954,April,4/21/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1242,1242,N,Aircraft,Ice Patrol,Visual,48,-48.28333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1243,1243,N,Aircraft,Ice Patrol,Visual,48.03333333,-49.36666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1244,1244,N,Aircraft,Ice Patrol,Visual,48.05,-49.95,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1245,1245,N,Aircraft,Ice Patrol,Visual,48.08333333,-49.3,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1246,1246,N,Aircraft,Ice Patrol,Visual,48.08333333,-49.78333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1247,1247,N,Aircraft,Ice Patrol,Visual,48.08333333,-50.16666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1248,1248,N,Aircraft,Ice Patrol,Visual,48.08333333,-50.61666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1249,1249,N,Aircraft,Ice Patrol,Visual,48.11666667,-49.35,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1250,1250,N,Aircraft,Ice Patrol,Visual,48.11666667,-49.98333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1251,1251,N,Aircraft,Ice Patrol,Visual,48.2,-48.88333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1252,1252,N,Aircraft,Ice Patrol,Visual,48.2,-49.41666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1253,1253,N,Aircraft,Ice Patrol,Visual,48.23333333,-48.86666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1254,1254,N,Aircraft,Ice Patrol,Visual,48.7,-53.13333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1255,1255,N,Aircraft,Ice Patrol,Visual,48.8,-44.9,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1256,1256,N,Aircraft,Ice Patrol,Visual,48.91666667,-51.48333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1257,1257,N,Aircraft,Ice Patrol,Visual,49,-50.48333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1258,1258,N,Aircraft,Ice Patrol,Visual,49.06666667,-45.43333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1259,1259,N,Aircraft,Ice Patrol,Visual,49.38333333,-53.38333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1260,1260,N,Aircraft,Ice Patrol,Visual,49.41666667,-51.11666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1261,1261,N,Aircraft,Ice Patrol,Visual,49.45,-50.18333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1262,1262,N,Aircraft,Ice Patrol,Visual,49.45,-50.88333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1263,1263,N,Aircraft,Ice Patrol,Visual,49.55,-50.48333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1264,1264,N,Aircraft,Ice Patrol,Visual,49.55,-51.11666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1265,1265,N,Aircraft,Ice Patrol,Visual,49.56666667,-50.21666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1266,1266,N,Aircraft,Ice Patrol,Visual,49.61666667,-53.11666667,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1267,1267,N,Aircraft,Ice Patrol,Visual,49.66666667,-50.68333333,1954,1954,April,4/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
