data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,899,739,Y,Aircraft,Ice Patrol,Visual,47.33333333,-52.71666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,900,739,Y,Aircraft,Ice Patrol,Visual,47.35,-52.7,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,901,752,Y,Aircraft,Ice Patrol,Visual,47.78333333,-51.63333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,902,902,N,Aircraft,Ice Patrol,Visual,48.1,-52.11666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,903,903,N,Aircraft,Ice Patrol,Visual,48.21666667,-51.38333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,904,904,N,Aircraft,Ice Patrol,Visual,48.36666667,-51.1,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,905,905,N,Aircraft,Ice Patrol,Visual,47.28333333,-52.78333333,1956,1956,May,5/26/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,906,906,N,Aircraft,Ice Patrol,Visual,47.71666667,-52.21666667,1956,1956,May,5/26/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,907,464,Y,Ship,Kungsholm,Visual,45.28333333,-48.98333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,908,464,Y,Ship,Cassia,Visual,45.25,-49,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,909,682,Y,Ship,Casa Grande,Visual,47.03333333,-52.43333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,910,522,Y,Ship,Casa Grande,Visual,47.03333333,-52.76666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,911,522,Y,Ship,Makefjell,Visual,47.03333333,-52.5,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,912,682,Y,Ship,Makefjell,Visual,47.16666667,-52.21666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,913,913,N,Ship,Ungava,Visual,48.51666667,-52.73333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,914,914,N,Ship,Redcar,Visual,48.63333333,-49.81666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,915,915,N,Ship,Borgholm,Visual,49.18333333,-43.73333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,916,916,N,Ship,Greece Victory,Visual,49.81666667,-51.23333333,1956,1956,May,5/26/56,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,917,917,N,Ship,Greece Victory,Visual,50.13333333,-51.03333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,Lat. given as 53°08'N
IOT,1,918,918,N,Ship,Greece Victory,Visual,51.58333333,-51,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,919,919,N,Ship,Greece Victory,Visual,51.66666667,-51.15,1956,1956,May,5/26/56,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,920,920,N,Ship,Tremayne,Visual,50.38333333,-52.91666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,921,921,N,Ship,Tremayne,Visual,50.46666667,-52.6,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,922,922,N,Ship,Tremayne,Visual,50.63333333,-52.3,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,923,923,N,Ship,Tremayne,Visual,50.65,-52.26666667,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,924,924,N,Ship,Tremayne,Visual,50.58333333,-51.33333333,1956,1956,May,5/26/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,926,739,Y,Aircraft,Ice Patrol,Visual,47.43333333,-52.61666667,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,927,739,Y,Aircraft,Ice Patrol,Visual,47.46666667,-52.65,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,928,928,N,Aircraft,Ice Patrol,Visual,47.93333333,-51.38333333,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,929,929,N,Aircraft,Ice Patrol,Visual,48.11666667,-51.88333333,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,930,930,N,Aircraft,Ice Patrol,Visual,47.91666667,-51.96666667,1956,1956,May,5/27/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,931,505,Y,Ship,Sgt. Johan E. Kelley,Visual,47.01666667,-52.85,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,932,522,Y,Ship,Sgt. Johan E. Kelley,Visual,47.08333333,-52.55,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,933,522,Y,Ship,USNS Marine Corp,Visual,47.05,-52.46666667,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,934,682,Y,Ship,USNS Marine Corp,Visual,47.15,-52.2,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,935,935,N,Ship,USNS Marine Corp,Visual,48.2,-52.1,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,936,936,N,Ship,USNS Marine Corp,Visual,48.68333333,-51.91666667,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,937,682,Y,Ship,Silvretta,Visual,47.06666667,-52.25,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,938,682,Y,Ship,Saxonia,Visual,47.18333333,-52.3,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,939,939,N,Ship,Saxonia,Visual,48.4,-48.55,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,940,940,N,Ship,Casa Grande,Visual,47.25,-52.43333333,1956,1956,May,5/27/56,,Bergy Bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,941,941,N,Ship,Casa Grande,Visual,48.45,-52.53333333,1956,1956,May,5/27/56,,Bergy Bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,942,942,N,Ship,Casa Grande,Visual,49.8,-52.75,1956,1956,May,5/27/56,,Bergy Bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,943,943,N,Ship,Casa Grande,Visual,50.36666667,-52.6,1956,1956,May,5/27/56,,Bergy Bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,944,944,N,Ship,Casa Grande,Visual,50.56666667,-52.76666667,1956,1956,May,5/27/56,,Bergy Bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,945,945,N,Ship,Casa Grande,Visual,50.58333333,-52.68333333,1956,1956,May,5/27/56,,Bergy Bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,948,948,N,Ship,Hastedt,Visual,48.55,-51.38333333,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,949,949,N,Ship,Ungava,Visual,48.93333333,-53.03333333,1956,1956,May,5/27/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,950,464,Y,Aircraft,Ice Patrol,Visual,44.96666667,-49.36666667,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,951,757,Y,Aircraft,Ice Patrol,Visual,47.15,-46.73333333,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,952,928,Y,Aircraft,Ice Patrol,Visual,47.81666667,-51.61666667,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,953,953,N,Aircraft,Ice Patrol,Visual,48.08333333,-51.98333333,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,954,954,N,Aircraft,Ice Patrol,Visual,48.15,-48.25,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,955,955,N,Aircraft,Ice Patrol,Visual,48.28333333,-50.88333333,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,956,956,N,Aircraft,Ice Patrol,Visual,48.56666667,-51.26666667,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,957,957,N,Aircraft,Ice Patrol,Visual,48.63333333,-52.25,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,958,958,N,Aircraft,Ice Patrol,Visual,48.68333333,-51.05,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,959,959,N,Aircraft,Ice Patrol,Visual,48.86666667,-51.25,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,960,522,Y,Ship,Arthur Cross,Visual,47.01666667,-52.58333333,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,961,522,Y,Ship,Newfoundland,Visual,47.05,-52.56666667,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,962,682,Y,Ship,Stavengerfjord,Visual,47.23333333,-52.25,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,963,963,N,Ship,Iselin,Visual,48.36666667,-51.23333333,1956,1956,May,5/28/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,964,964,N,Ship,Andria,Visual,42.81666667,-50.35,1956,1956,May,5/28/56,,Growler,,x,,,,,,,,,,,,,,,,,,,,Several growlers
IOT,1,967,967,N,Ship,Atlantic Viscount,Radar,47.03333333,-52.56666667,1956,1956,May,5/29/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,968,968,N,Ship,Redcar,Visual,48.5,-51.38333333,1956,1956,May,5/29/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,969,969,N,Ship,Redcar,Visual,48.81666667,-50.28333333,1956,1956,May,5/29/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,970,970,N,Ship,Redcar,Visual,48.58333333,-50.96666667,1956,1956,May,5/29/56,,Growler,,x,,,,,,,,,,,,,,,,,,,,Growlers
IOT,1,971,522,Y,Ship,Unknown,Visual,46.86666667,-52.75,1956,1956,May,5/30/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,972,739,Y,Ship,Sgt. Johan E. Kelley,Visual,47.41666667,-52.65,1956,1956,May,5/30/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,973,739,Y,Ship,Sgt. Johan E. Kelley,Visual,47.45,-52.63333333,1956,1956,May,5/30/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,974,974,N,Ship,Sunmont,Visual,48.43333333,-46.93333333,1956,1956,May,5/30/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,975,975,N,Ship,Hydro,Visual,50.58333333,-55.5,1956,1956,May,5/30/56,,Berg,x,,,,,,,,,,,,,,,,,,,,,Numerous bergs
IOT,1,976,976,N,Ship,Hydro,Visual,50.91666667,-55.41666667,1956,1956,May,5/30/56,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,977,977,N,Ship,Hydro,Visual,51.58333333,-55.33333333,1956,1956,May,5/30/56,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,978,978,N,Aircraft,KLM,Visual,51.83333333,-50.66666667,1956,1956,May,5/30/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,979,522,Y,Aircraft,Ice Patrol,Visual,46.71666667,-52.73333333,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,980,522,Y,Ship,Scythia,Visual,46.63333333,-52.65,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,981,981,N,Ship,Scythia,Visual,46.7,-52.56666667,1956,1956,May,5/31/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,982,522,Y,Ship,Fidentia,Visual,46.65,-52.65,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,983,505,Y,Ship,Fidentia,Visual,47.01666667,-52.83333333,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,984,505,Y,Ship,Nova Scotia,Visual,47.01666667,-52.85,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,985,522,Y,Ship,Nova Scotia,Visual,47.11666667,-52.85,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,986,739,Y,Ship,Nova Scotia,Visual,47.26666667,-52.76666667,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,987,739,Y,Ship,Nova Scotia,Visual,47.41666667,-52.63333333,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,988,739,Y,Ship,Nova Scotia,Visual,47.46666667,-52.65,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,989,505,Y,Ship,Sgt. Johan E. Kelley,Visual,47.05,-52.85,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,990,739,Y,Ship,Sgt. Johan E. Kelley,Visual,47.28333333,-52.76666667,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,991,991,N,Ship,Stad Breda,Visual,48.28333333,-51.51666667,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,992,992,N,Ship,Stad Breda,Visual,48.38333333,-51.73333333,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,993.1,993.1,N,Ship,Stad Breda,Visual,48.43333333,-51.58333333,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,993.2,993.2,N,Ship,Stad Breda,Visual,48.43333333,-51.58333333,1956,1956,May,5/31/56,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,994,994,N,Ship,Stad Breda,Visual,48.46666667,-51.41666667,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,995,995,N,Ship,Mapledell,Visual,48.45,-46.26666667,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,996,996,N,Ship,Classic,Radar,48.55,-44.51666667,1956,1956,May,5/31/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,997,997,N,Ship,USCGC Coos Bay,Visual,48.11666667,-49.86666667,1956,1956,May,5/31/56,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,998,998,N,Ship,USCGC Coos Bay,Visual,49.56666667,-55.48333333,1956,1956,May,5/31/56,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,1001,522,Y,Ship,Seven Seas,Visual,46.61666667,-52.73333333,1956,1956,June,6/1/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1002,1002,N,Ship,Empress of France,Radar,46.66666667,-52.63333333,1956,1956,June,6/1/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1003,1003,N,Ship,Empress of France,Radar,47.01666667,-52.33333333,1956,1956,June,6/1/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1004,1004,N,Ship,Schwanheim,Visual,48,-51,1956,1956,June,6/1/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1005,1005,N,Ship,Fredja,Visual,50.53333333,-52.7,1956,1956,June,6/1/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1007,1007,N,Ship,Atlantic Viscount,Visual,47.61666667,-52.33333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1008,1008,N,Ship,Atlantic Viscount,Visual,47.95,-52.45,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1009,1009,N,Ship,Atlantic Viscount,Visual,47.98333333,-52.58333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1010,1010,N,Ship,Atlantic Viscount,Visual,49.6,-52.58333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1011,1011,N,Ship,Atlantic Viscount,Visual,49.68333333,-54.86666667,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1012,1012,N,Ship,Atlantic Viscount,Visual,49.71666667,-54.1,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1013,1013,N,Ship,Atlantic Viscount,Visual,49.73333333,-53.23333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1014,1014,N,Ship,Atlantic Viscount,Visual,49.78333333,-53.45,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1015,1015,N,Ship,Atlantic Viscount,Visual,49.8,-53.1,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1016,1016,N,Ship,Atlantic Viscount,Visual,50.03333333,-53.88333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1017,1017,N,Ship,Francisca Sartori,Visual,48.33333333,-44,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1018,1018,N,Ship,Schwanheim,Visual,48.38333333,-51.03333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1019,1019,N,Ship,Stad Arnhem,Visual,48.68333333,-51.3,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1020,1020,N,Ship,Stad Arnhem,Visual,48.73333333,-51.18333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1021,1021,N,Ship,Stad Arnhem,Visual,48.81666667,-50.63333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1022,1022,N,Ship,Stad Arnhem,Visual,48.33333333,-51.45,1956,1956,June,6/2/56,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,1023,1023,N,Ship,USCGC Mackinac,Visual,48.76666667,-50.73333333,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1024.1,1024.1,N,Ship,USCGC Mackinac,Visual,49.2,-50.2,1956,1956,June,6/2/56,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1024.2,1024.2,N,Ship,USCGC Mackinac,Visual,49.2,-50.2,1956,1956,June,6/2/56,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,1025,1025,N,Aircraft,TWA,Visual,49.36666667,-52.8,1956,1956,June,6/2/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1026,682,Y,Ship,Avon Venturer,Visual,46.63333333,-52.66666667,1956,1956,June,6/3/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1027,522,Y,Ship,Beaverlodge,Visual,46.81666667,-52.55,1956,1956,June,6/3/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1028,1028,N,Ship,Nordsee,Visual,52.4,-51.11666667,1956,1956,June,6/3/56,,Berg,4,,,,,,,,,,,,,,,,,,,,,
IOT,1,1029,522,N,Ship,Suorva,Visual,46.81666667,-52.43333333,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1030,928,Y,Ship,Suorva,Visual,47.53333333,-51.51666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1031,1031,N,Ship,Suorva,Visual,47.75,-52.61666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1032,1032,N,Ship,Suorva,Visual,48,-51.46666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1033,1033,N,Ship,Suorva,Visual,48.01666667,-51.4,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1034,1034,N,Ship,Suorva,Visual,48.03333333,-51.36666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1035,1035,N,Ship,Suorva,Visual,48.85,-50.26666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1036,1036,N,Ship,Suorva,Visual,48.9,-50.88333333,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1037,1037,N,Ship,Suorva,Visual,48.91666667,-50.76666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1038,1038,N,Ship,Suorva,Visual,49.28333333,-49.9,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1039,1039,N,Ship,Suorva,Visual,49.45,-49.76666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1040,1040,N,Aircraft,TWA,Visual,47.58333333,-49,1956,1956,June,6/4/56,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1041,1040,Y,Ship,Columbia,Visual,47.68333333,-48.55,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1042,1040,Y,Ship,Columbia,Visual,47.76666667,-48.56666667,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1043,1040,Y,Ship,Manchester Merchant,Visual,47.76666667,-48.73333333,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1044,1044,N,Ship,Manchester Merchant,Visual,47.85,-48.68333333,1956,1956,June,6/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1045,1045,N,Ship,Manchester Merchant,Visual,47.86666667,-48.6,1956,1956,June,6/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1046,1046,N,Aircraft,KIM,Visual,50.83333333,-50.58333333,1956,1956,June,6/4/56,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1047,1047,N,Aircraft,KIM,Visual,51.33333333,-49.83333333,1956,1956,June,6/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1048,1048,N,Ship,Caxton,Visual,46.7,-44.41666667,1956,1956,June,6/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1050,522,Y,Ship,Billetal,Visual,46.88333333,-52.46666667,1956,1956,June,6/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1051,1051,N,Ship,Billetal,Visual,46.81666667,-52.16666667,1956,1956,June,6/5/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1052,1052,N,Ship,Jan,Visual,46.9,-51.45,1956,1956,June,6/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1053,1053,N,Ship,Feb,Visual,47.93333333,-51.43333333,1956,1956,June,6/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1054,1054,N,Ship,Honduras,Visual,48.06666667,-52.38333333,1956,1956,June,6/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1055,1055,N,Ship,Honduras,Visual,49.53333333,-52.93333333,1956,1956,June,6/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1056,1056,N,Ship,Honduras,Visual,49.76666667,-53.01666667,1956,1956,June,6/5/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1057,1057,N,Ship,Honduras,Visual,49.53333333,-53.03333333,1956,1956,June,6/5/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1058,1058,N,Ship,Irish Cedar,Visual,47.76666667,-47.95,1956,1956,June,6/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1059,1058,Y,Ship,Prins Willem,Visual,47.86666667,-47.96666667,1956,1956,June,6/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1060,505,Y,Aircraft,Ice Patrol,Visual,46.95,-52.86666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1061,682,Y,Aircraft,Ice Patrol,Visual,47,-52.2,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1062,522,Y,Aircraft,Ice Patrol,Visual,47.11666667,-52.86666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1063,739,Y,Aircraft,Ice Patrol,Visual,47.28333333,-52.81666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1064,739,Y,Aircraft,Ice Patrol,Visual,47.45,-52.66666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1065,739,Y,Aircraft,Ice Patrol,Visual,47.5,-52.66666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1066,682,Y,Ship,Euskal Erria,Visual,47.18333333,-52.23333333,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1067,1058,Y,Ship,Birmingham City,Visual,47.88333333,-47.78333333,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1068,1040,Y,Ship,Birmingham City,Visual,47.91666667,-47.5,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1069,1069,N,Ship,Manchester Spinner,Visual,48.08333333,-47.4,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1070,1070,N,Ship,Consuelo,Visual,48.65,-48.81666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1071,1071,N,Ship,Consuelo,Visual,48.75,-48.86666667,1956,1956,June,6/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
