data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,# Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1055,1055,N,Aircraft,Ice Patrol,Visual,47.43333333,-52.65,1955,1955,May,5/27/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,1056,1056,N,Aircraft,Ice Patrol,Visual,47.51666667,-52.6,1955,1955,May,5/27/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,1057,1057,N,Aircraft,Ice Patrol,Visual,47.66666667,-52.7,1955,1955,May,5/27/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1058,1058,N,Aircraft,Ice Patrol,Visual,47.75,-53,1955,1955,May,5/27/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Several growlers in Conception Bay
IOT,1,1059,1059,N,Aircraft,Ice Patrol,Visual,47.63333333,-53.61666667,1955,1955,May,5/27/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1060,1060,N,Aircraft,Ice Patrol,Visual,48,-53.5,1955,1955,May,5/27/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Several growlers in entrance to Trinity Bay
IOT,1,1061,1061,N,Aircraft,Ice Patrol,Visual,48.93333333,-52.71666667,1955,1955,May,5/27/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many growlers within 20 miles Cape Bonavista.
IOT,1,1066,1018,Y,Ship,Arthur Cross,Visual,47.05,-52.83333333,1955,1955,May,5/28/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,"Several bergs (same as Nos. 1018, 1020 and 1022)."
IOT,1,1068,1068,N,Ship,Ungava,Visual,49.15,-53.26666667,1955,1955,May,5/29/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs.
IOT,1,1069,1069,N,Ship,Astarte,Visual,51,-55.01666667,1955,1955,May,5/29/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs.
IOT,1,1070,1070,N,Ship,Astarte,Visual,51.13333333,-55.18333333,1955,1955,May,5/29/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1071,1071,N,Ship,USNS Marine Carp,Visual,52,-51.96666667,1955,1955,May,5/29/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,Large area pack ice with bergs and growlers.
IOT,1,1074,1074,N,Ship,USNS Donner,Visual,47.43333333,-52.65,1955,1955,May,5/30/55,,Small,,,,1,,,,,,,,,,,,,,,,,,3 small bergs
IOT,1,1075,1075,N,Aircraft,Ice Patrol,Visual,49.66666667,-54.16666667,1955,1955,May,5/30/55,,Berg,65,,,,,,,,,,,,,,,,,,,,,65 bergs in vicinity of Fogo Island
IOT,1,1076,1076,N,Aircraft,Ice Patrol,Visual,50.28333333,-54.46666667,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1077,1077,N,Aircraft,Ice Patrol,Visual,50.33333333,-54.33333333,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1078,1078,N,Aircraft,Ice Patrol,Visual,50.83333333,-55.58333333,1955,1955,May,5/30/55,,Berg,28,,,,,,,,,,,,,,,,,,,,,28 bergs vicinity of Grey Islands.
IOT,1,1079,1079,N,Aircraft,Ice Patrol,Visual,49.66666667,-54.28333333,1955,1955,May,5/30/55,,Berg,12,,,,,,,,,,,,,,,,,,,,,12 bergs in entrance to Hare Bay
IOT,1,1080,1080,N,Aircraft,Ice Patrol,Visual,51.63333333,-54.9,1955,1955,May,5/30/55,,Berg,20,,,,,,,,,,,,,,,,,,,,,20 bergs area 20 miles east of Cape Bauld.
IOT,1,1081,1081,N,Aircraft,Ice Patrol,Visual,51.56666667,-50.45,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1082,1082,N,Aircraft,Ice Patrol,Visual,51.58333333,-54.5,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1083,1083,N,Aircraft,Ice Patrol,Visual,51.61666667,-50.3,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1084,1084,N,Aircraft,Ice Patrol,Visual,51.65,-54.33333333,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1085,1085,N,Aircraft,Ice Patrol,Visual,51.75,-54.41666667,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1086,1086,N,Aircraft,Ice Patrol,Visual,51.95,-51.31666667,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1087,1087,N,Aircraft,Ice Patrol,Visual,52,-51.43333333,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1088,1088,N,Aircraft,Ice Patrol,Visual,52.06666667,-51.31666667,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1089,1089,N,Aircraft,Ice Patrol,Visual,51.95,-55.35,1955,1955,May,5/30/55,,Berg,50,,,,,,,,,,,,,,,,,,,,,50 bergs in vicinity of Belle Isle.
IOT,1,1090,1090,N,Aircraft,Ice Patrol,Visual,52.41666667,-51.16666667,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1091,1091,N,Aircraft,Ice Patrol,Visual,52.45,-54.83333333,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1092,1092,N,Aircraft,Ice Patrol,Visual,52.66666667,-55.33333333,1955,1955,May,5/30/55,,Berg,4,,,,,,,,,,,,,,,,,,,,,
IOT,1,1093,1093,N,Aircraft,Ice Patrol,Visual,52.76666667,-52.08333333,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1094,1094,N,Aircraft,Ice Patrol,Visual,52.8,-52,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1095,1095,N,Aircraft,Ice Patrol,Visual,52.81666667,-52.08333333,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1096,1096,N,Aircraft,Ice Patrol,Visual,52.83333333,-52.91666667,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1097.1,1097.1,N,Ship,Hydro,Visual,53.83333333,-51.25,1955,1955,May,5/30/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs and growlers
IOT,1,1097.2,1097.2,N,Ship,Hydro,Visual,53.83333333,-51.25,1955,1955,May,5/30/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many bergs and growlers
IOT,1,1098.1,1098.1,N,Ship,Hydro,Visual,54.25,-56.8,1955,1955,May,5/30/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs and growlers
IOT,1,1098.2,1098.2,N,Ship,Hydro,Visual,54.25,-56.8,1955,1955,May,5/30/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many bergs and growlers
IOT,1,1099,1099,N,Ship,US Navy,Visual,54.3,-51.6,1955,1955,May,5/30/55,,Growler,,,,,,,,,,,,,,,,,,,,,,Many bergs and growlers within a radius of 8 miles.
IOT,1,1100,1100,N,Ship,US Navy,Visual,55.3,-51.6,1955,1955,May,5/30/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1101,1101,N,Aircraft,Ice Patrol,Visual,49.66666667,-54.16666667,1955,1955,May,5/30/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many growlers in vicinity of Fogo Island
IOT,1,1102,1102,N,Aircraft,Ice Patrol,Visual,51.95,-55.35,1955,1955,May,5/30/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many growlers in vicinity of Belle Isle.
IOT,1,1103,1103,N,Aircraft,Ice Patrol,Visual,52.5,-53,1955,1955,May,5/30/55,,Growler,,,,,,,,,,,,,,,,,,,,,,Many growlers in vicinity of.
IOT,1,1110,1110,N,Ship,Westport,Visual,54.06666667,-50.78333333,1955,1955,May,5/31/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1113,1113,N,Ship,Empress of Scotland,Visual,46.66666667,-53.26666667,1955,1955,June,6/1/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1117.01,1117.01,N,Aircraft,Ice Patrol,Visual,49.25,-58.5,1955,1955,June,6/2/55,,Berg,15,,,,,,,,,,,,,,,,,,,,,
IOT,0,1117.02,1117.02,N,Aircraft,Ice Patrol,Visual,49.75,-53.18333333,1955,1955,June,6/2/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,0,1117.03,1117.03,N,Aircraft,Ice Patrol,Visual,49.66666667,-54,1955,1955,June,6/2/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1118,1118,N,Aircraft,Ice Patrol,Visual,49.83333333,-53.75,1955,1955,June,6/2/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1119,1119,N,Aircraft,Ice Patrol,Visual,49.91666667,-53.75,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1120,1120,N,Aircraft,Ice Patrol,Visual,50.1,-53.73333333,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1121,1121,N,Aircraft,Ice Patrol,Visual,50.13333333,-53.83333333,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1122,1122,N,Aircraft,Ice Patrol,Visual,51,-51.5,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1123,1123,N,Aircraft,Ice Patrol,Visual,51.23333333,-53.71666667,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1124,1124,N,Aircraft,Ice Patrol,Visual,51.28333333,-50.21666667,1955,1955,June,6/2/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1125,1125,N,Aircraft,Ice Patrol,Visual,51.33333333,-53.71666667,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1126,1126,N,Aircraft,Ice Patrol,Visual,51.88333333,-50.55,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1127,1127,N,Aircraft,Ice Patrol,Visual,51.91666667,-50.75,1955,1955,June,6/2/55,,Small,,,,3,,,,,,,,,,,,,,,,,,
IOT,1,1128,1128,N,Aircraft,Ice Patrol,Visual,51.95,-51.33333333,1955,1955,June,6/2/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1129,1129,N,Aircraft,Ice Patrol,Visual,52.11666667,-51.33333333,1955,1955,June,6/2/55,,Small,,,,5,,,,,,,,,,,,,,,,,,
IOT,1,1130,1130,N,Aircraft,Ice Patrol,Visual,52.21666667,-51.66666667,1955,1955,June,6/2/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1131,1131,N,Aircraft,Unknown,Visual,53,-51,1955,1955,June,6/2/55,,Berg,30,,,,,,,,,,,,,,,,,,,,,Bergs and field ice
IOT,1,1132,1132,N,Aircraft,Lufthansa,Visual,55.83333333,-56.28333333,1955,1955,June,6/2/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1133,1133,N,Aircraft,Ice Patrol,Visual,49.8,-53.1,1955,1955,June,6/2/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1134,1134,N,Aircraft,Ice Patrol,Visual,49.91666667,-53.33333333,1955,1955,June,6/2/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1142.1,1142.1,N,Ship,Evergreen,Visual,51.78333333,-51,1955,1955,June,6/3/55,,Large,,,,,,x,,,,,,,,,,,,,,,,Large bergs and numerous growlers
IOT,1,1142.2,1142.2,N,Ship,Evergreen,Visual,51.78333333,-51,1955,1955,June,6/3/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Large bergs and numerous growlers
IOT,1,1143,1143,N,Ship,Evergreen,Visual,51.8,-50.56666667,1955,1955,June,6/3/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1144.1,1144.1,N,Ship,Luciana,Visual,53.5,-51.66666667,1955,1955,June,6/3/55,,Berg,,x,,,,,,,,,,,,,,,,,,,,Field ice with many bergs and growlers
IOT,1,1144.2,1144.2,N,Ship,Luciana,Visual,53.5,-51.66666667,1955,1955,June,6/3/55,,Growler,x,,,,,,,,,,,,,,,,,,,,,Field ice with many bergs and growlers
IOT,1,1145,1145,N,Aircraft,TWA,Visual,53.5,-52,1955,1955,June,6/3/55,,Berg,,,,,,x,,,,,,,,,,,,,,,,Several large bergs
IOT,1,1146,1146,N,Ship,Luciana,Visual,53.86666667,-50.66666667,1955,1955,June,6/3/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1152,1152,N,Ship,Monterey,Visual,48.58333333,-52.96666667,1955,1955,June,6/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1153,1153,N,Ship,USCGC Evergreen,Visual,51.25,-53.58333333,1955,1955,June,6/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1154,1154,N,Ship,USCGC Evergreen,Visual,51.41666667,-53.91666667,1955,1955,June,6/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1155,1155,N,Ship,USCGC Evergreen,Visual,51.45,-53.36666667,1955,1955,June,6/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1156,1156,N,Ship,USCGC Evergreen,Visual,51.5,-53.26666667,1955,1955,June,6/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1157,1157,N,Ship,USCGC Evergreen,Visual,51.55,-53.4,1955,1955,June,6/4/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1158.01,1158.01,N,Ship,Luciana,Visual,53.45,-51.83333333,1955,1955,June,6/4/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Nearly closed ice fields. Many bergs
IOT,0,1158.02,1158.02,N,Ship,Luciana,Visual,53.08333333,-54.58333333,1955,1955,June,6/4/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1162,1162,N,Ship,L'Aventure,Visual,50.66666667,-50.25,1955,1955,June,6/5/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1163,1163,N,Ship,L'Aventure,Visual,50.7,-50.61666667,1955,1955,June,6/5/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1166.1,1023,Y,Ship,Arthur Cross,Visual,47.66666667,-52.7,1955,1955,June,6/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1166.2,1023,Y,Ship,Arthur Cross,Visual,47.66666667,-52.7,1955,1955,June,6/6/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,1167,885,Y,Ship,Arthur Cross,Visual,47.66666667,-52.86666667,1955,1955,June,6/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1168.1,1168.1,N,Ship,USNS Edisto,Visual,54.01666667,-54.83333333,1955,1955,June,6/6/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,"Scattered field ice, few bergs, many bits and growlers."
IOT,1,1168.2,1168.2,N,Ship,USNS Edisto,Visual,54.01666667,-54.83333333,1955,1955,June,6/6/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,"Scattered field ice, few bergs, many bits and growlers."
IOT,1,1168.3,1168.3,N,Ship,USNS Edisto,Visual,54.01666667,-54.83333333,1955,1955,June,6/6/55,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,"Scattered field ice, few bergs, many bits and growlers."
IOT,1,1169,1169,N,Ship,Arthur Cross,Visual,47.55,-52.95,1955,1955,June,6/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1172,1172,N,Ship,USNS Edisto,Visual,54,-56.25,1955,1955,June,6/7/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,
IOT,1,1175.1,1175.1,N,Ship,USCGC Evergreen,Visual,52.61666667,-55.76666667,1955,1955,June,6/8/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and several growlers vicinity Lance Cove.
IOT,1,1175.2,1175.2,N,Ship,USCGC Evergreen,Visual,52.61666667,-55.76666667,1955,1955,June,6/8/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and several growlers vicinity Lance Cove.
IOT,1,1176.01,1176.01,N,Ship,Hydro,Visual,49.66666667,-54.28333333,1955,1955,June,6/8/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Few bergs Hare Bay to Cape Bauld
