data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,465,465,N,Aircraft,USCG,Visual,49.05,-53.1,1958,1958,June,6/24/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,466,466,N,Ship,Lord Kelvin,Visual,49.58333333,-50.48333333,1958,1958,June,6/26/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,467,467,N,Ship,Ryndam,Visual,51.38333333,-46.7,1958,1958,June,6/26/58,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,468,468,N,Ship,Ryndam,Visual,51.53333333,-46.18333333,1958,1958,June,6/26/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Bergs
IOT,1,469,469,N,Ship,Ryndam,Visual,51.75,-55.65,1958,1958,June,6/26/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Bergs
IOT,1,470,470,N,Ship,Ryndam,Visual,51.81666667,-55.61666667,1958,1958,June,6/26/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Bergs
IOT,1,471,471,N,Ship,Christian Sartori,Visual,53.01666667,-52.55,1958,1958,June,6/27/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Bergs
IOT,1,472,472,N,Ship,Christian Sartori,Visual,53.21666667,-52.76666667,1958,1958,June,6/27/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Bergs
IOT,1,473,473,N,Ship,Christian Sartori,Visual,53.21666667,-52.68333333,1958,1958,June,6/27/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Bergs
IOT,1,474,474,N,Ship,USCGC Evergreen,Visual,48.91666667,-52.8,1958,1958,June,6/28/58,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,475,475,N,Aircraft,USAF,Visual,49.11666667,-46.75,1958,1958,June,6/29/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,476,476,N,Ship,USCGC Evergreen,Visual,50.35,-49.83333333,1958,1958,June,6/30/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,477,477,N,Ship,USCGC Evergreen,Visual,52.05,-52.88333333,1958,1958,June,6/30/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,538,538,N,Unknown,Unknown,Unknown,54,-22,1958,1958,July,7/1/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,CIS Freak Ice List
IOT,1,539,539,N,Unknown,Unknown,Unknown,54.78333333,-19.36666667,1958,1958,July,7/1/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,CIS Freak Ice List
IOT,1,478,478,N,Aircraft,USCG,Visual,48.73333333,-50.03333333,1958,1958,July,7/5/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,479,479,N,Aircraft,USCG,Visual,48.81666667,-52.98333333,1958,1958,July,7/5/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,480,480,N,Ship,Sunjewel,Visual,52.91666667,-51.71666667,1958,1958,July,7/5/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,481,481,N,Ship,Finnsailor,Visual,48.4,-49.93333333,1958,1958,July,7/6/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,482,482,N,Ship,Vibyholm,Visual,48.2,-50,1958,1958,July,7/7/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,Lat given as 40°N which is not likely
IOT,1,483,483,N,Ship,Vibyholm,Visual,47.98333333,-46.78333333,1958,1958,July,7/7/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,484,484,N,Ship,Vibyholm,Visual,48.31666667,-49.56666667,1958,1958,July,7/7/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,485,485,N,Ship,Sarek,Visual,47.98333333,-46.78333333,1958,1958,July,7/7/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,486,486,N,Ship,USCGC Evergreen,Visual,49.23333333,-51.33333333,1958,1958,July,7/8/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,487,487,N,Aircraft,USCG,Visual,48,-48.75,1958,1958,July,7/8/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,488,488,N,Aircraft,USCG,Visual,48.51666667,-53.91666667,1958,1958,July,7/8/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,489,489,N,Aircraft,USCG,Visual,49.21666667,-51.35,1958,1958,July,7/8/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,490,490,N,Ship,Nieus Amsterdam,Visual,47.38333333,-48,1958,1958,July,7/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,491,491,N,Ship,Nieus Amsterdam,Visual,51.21666667,-51.75,1958,1958,July,7/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,492,492,N,Ship,Theodora,Visual,51.78333333,-55.56666667,1958,1958,July,7/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,493,493,N,Ship,Theodora,Visual,51.61666667,-54.91666667,1958,1958,July,7/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,494,494,N,Ship,Theodora,Visual,51.61666667,-54.43333333,1958,1958,July,7/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,495,495,N,Ship,Theodora,Visual,52.28333333,-52.33333333,1958,1958,July,7/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,496,496,N,Aircraft,USCG,Visual,47.36666667,-47.98333333,1958,1958,July,7/14/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,497,497,N,Ship,Galatee,Visual,51.91666667,-50.3,1958,1958,July,7/14/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,498,498,N,Ship,Weidenborstel,Visual,52.16666667,-50.6,1958,1958,July,7/14/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,500,500,N,Ship,Berlin,Visual,47.18333333,-47.78333333,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,501,501,N,Aircraft,USCG,Visual,47.13333333,-47.76666667,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,502,502,N,Aircraft,USCG,Visual,48.8,-50.81666667,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,503,503,N,Ship,Empress of England,Visual,51.91666667,-55.33333333,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,504,504,N,Ship,Empress of England,Visual,51.85,-55.4,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,505,505,N,Ship,Empress of England,Visual,51.91666667,-55.31666667,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,506,506,N,Ship,Empress of England,Visual,52.15,-54.61666667,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,507,507,N,Ship,Empress of England,Visual,52.16666667,-54.45,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,508,508,N,Ship,Empress of England,Visual,52.38333333,-53.65,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,509,509,N,Ship,Empress of England,Visual,52.65,-53.51666667,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,510,510,N,Ship,Empress of England,Visual,52.26666667,-53.26666667,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,511,511,N,Ship,Empress of England,Visual,52.63333333,-52.93333333,1958,1958,July,7/15/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,512,512,N,Ship,Magga Dan,Visual,49.86666667,-54.01666667,1958,1958,July,7/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,513,513,N,Ship,Magga Dan,Visual,51,-51.66666667,1958,1958,July,7/16/58,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,514,514,N,Ship,Magga Dan,Visual,51.95,-55.58333333,1958,1958,July,7/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,515,515,N,Ship,Magga Dan,Visual,54.5,-53,1958,1958,July,7/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,516,516,N,Ship,Thaishore,Visual,49.9,-54.71666667,1958,1958,July,7/17/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,517,517,N,Ship,Thaishore,Visual,50.18333333,-52.66666667,1958,1958,July,7/17/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,518,518,N,Ship,Carola Schulte,Visual,46.8,-47.76666667,1958,1958,July,7/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,519,519,N,Ship,Carola Schulte,Visual,49.11666667,-50.43333333,1958,1958,July,7/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,520,520,N,Ship,Margaret Bowater,Visual,52.5,-53.31666667,1958,1958,July,7/19/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,521,521,N,Ship,Rydboholm,Visual,51.55,-56.66666667,1958,1958,July,7/24/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,522,522,N,Ship,Unknown,Visual,51.68333333,-55.71666667,1958,1958,July,7/25/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,523,523,N,Ship,Puerto Somoso,Visual,51.7,-55.71666667,1958,1958,July,7/25/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,524,524,N,Aircraft,USCG,Visual,48.43333333,-52.31666667,1958,1958,July,7/28/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,525,525,N,Ship,Unknown,Visual,53.61666667,-55.53333333,1958,1958,July,7/28/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,526,526,N,Ship,Baron Cawdor,Visual,52.06666667,-55.36666667,1958,1958,July,7/30/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,527,527,N,Ship,Unknown,Visual,51.98333333,-54.96666667,1958,1958,August,8/2/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,528,528,N,Ship,Unknown,Visual,52.3,-53.9,1958,1958,August,8/2/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,529,529,N,Ship,Edenmore,Visual,51.65,-55.06666667,1958,1958,August,8/3/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,530,530,N,Ship,Edenmore,Visual,52.21666667,-53.6,1958,1958,August,8/3/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,531,531,N,Ship,Rocksprings,Visual,51.98333333,-55.58333333,1958,1958,August,8/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,532,532,N,Ship,Rocksprings,Visual,52.16666667,-55.25,1958,1958,August,8/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,533,533,N,Ship,Rocksprings,Visual,52.43333333,-55.56666667,1958,1958,August,8/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,534,534,N,Ship,Beaver Dell,Visual,51.81666667,-55.98333333,1958,1958,August,8/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,535,535,N,Ship,Beaver Dell,Visual,51.83333333,-55.98333333,1958,1958,August,8/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,536,536,N,Ship,Beaver Dell,Visual,51.98333333,-55.53333333,1958,1958,August,8/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,537,537,N,Ship,Beaver Dell,Visual,51.83333333,-55.85,1958,1958,August,8/21/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
